,bbox_list
75230e647.jpg,"[(340, 0, 410, 48), (517, 18, 593, 65), (679, 207, 734, 243), (307, 238, 318, 260), (389, 345, 457, 400)]"
7524b7676.jpg,"[(97, 112, 120, 144)]"
752543a2e.jpg,"[(13, 63, 43, 118), (300, 469, 313, 481)]"
75266a9e2.jpg,"[(294, 230, 308, 237)]"
75286aaf6.jpg,"[(0, 76, 262, 220), (461, 85, 676, 160), (657, 100, 671, 122)]"
75290fdc0.jpg,"[(68, 0, 119, 26)]"
75297800b.jpg,"[(226, 662, 244, 680)]"
7529b81cc.jpg,"[(703, 10, 712, 27), (685, 47, 699, 58), (456, 49, 465, 60), (519, 73, 530, 83)]"
7529b85f3.jpg,"[(372, 740, 383, 750)]"
752a7fd02.jpg,"[(396, 216, 636, 297)]"
752ac08cd.jpg,"[(57, 404, 68, 416), (80, 419, 85, 432), (199, 687, 209, 694)]"
752ce0bcf.jpg,"[(669, 706, 686, 720)]"
752d9039a.jpg,"[(356, 697, 375, 746)]"
7532b8c47.jpg,"[(555, 416, 586, 438)]"
7534e60ca.jpg,"[(7, 34, 66, 196)]"
75353e786.jpg,"[(59, 51, 80, 116)]"
753623a22.jpg,"[(457, 374, 467, 386)]"
75377e637.jpg,"[(462, 268, 520, 374)]"
7537bd9e9.jpg,"[(331, 81, 342, 91), (360, 148, 391, 189), (293, 197, 323, 224)]"
7537ca7ba.jpg,"[(160, 694, 172, 709)]"
75382b0bd.jpg,"[(653, 431, 672, 438), (310, 447, 320, 457), (153, 514, 159, 524), (248, 612, 260, 625), (232, 619, 239, 625), (242, 648, 249, 653), (306, 655, 313, 664), (363, 724, 369, 733)]"
753ce130d.jpg,"[(132, 26, 387, 256), (664, 341, 716, 417)]"
753e5d167.jpg,"[(265, 279, 282, 299), (250, 336, 270, 357)]"
7540ceeac.jpg,"[(364, 506, 367, 514)]"
754143b33.jpg,"[(574, 8, 649, 208)]"
75420f9e2.jpg,"[(171, 64, 206, 86)]"
7542e8995.jpg,"[(144, 406, 328, 500)]"
754326edc.jpg,"[(704, 14, 713, 27), (633, 119, 658, 142), (580, 312, 594, 330), (609, 317, 620, 338), (594, 318, 604, 332), (566, 481, 576, 496), (588, 504, 600, 521), (539, 557, 548, 570), (504, 558, 515, 577), (550, 591, 562, 610), (514, 631, 525, 650), (566, 737, 572, 742), (528, 744, 545, 765)]"
7543752b9.jpg,"[(247, 180, 321, 280)]"
754428dd0.jpg,"[(253, 39, 281, 66)]"
75443d8ee.jpg,"[(212, 30, 225, 55), (401, 114, 426, 186), (40, 127, 69, 224), (253, 212, 283, 285), (400, 404, 426, 469), (123, 691, 162, 768)]"
7544cb3f2.jpg,"[(78, 131, 118, 221)]"
7548f7b06.jpg,"[(564, 12, 717, 157)]"
75496d1ee.jpg,"[(124, 460, 306, 637)]"
754a2c24d.jpg,"[(624, 609, 644, 619), (252, 646, 268, 656)]"
754c25bea.jpg,"[(663, 553, 686, 619)]"
754e35e53.jpg,"[(143, 393, 179, 489)]"
754eb0443.jpg,"[(629, 634, 675, 679)]"
754f7b4b2.jpg,"[(412, 154, 492, 267), (573, 225, 664, 335)]"
7550c2d9b.jpg,"[(760, 353, 768, 367)]"
7551fca13.jpg,"[(95, 12, 130, 26)]"
75527c10b.jpg,"[(432, 387, 518, 443)]"
755331e5e.jpg,"[(573, 32, 584, 56)]"
755365b13.jpg,"[(58, 225, 76, 259)]"
755379088.jpg,"[(125, 127, 318, 312), (761, 196, 768, 210)]"
7555e6f7d.jpg,"[(532, 114, 557, 191), (508, 358, 522, 396), (301, 461, 320, 527), (555, 485, 573, 528), (722, 663, 741, 722)]"
7557e261d.jpg,"[(638, 114, 660, 139)]"
75588532b.jpg,"[(634, 7, 713, 26), (148, 19, 164, 31), (102, 91, 118, 108), (146, 173, 163, 191), (146, 220, 167, 238), (477, 461, 556, 500)]"
7558bafc5.jpg,"[(394, 26, 432, 166), (679, 159, 694, 173), (295, 169, 306, 177), (124, 348, 136, 366), (386, 413, 398, 424), (29, 683, 39, 695)]"
7558c2eee.jpg,"[(80, 163, 201, 317)]"
755c52255.jpg,"[(616, 307, 628, 318)]"
755caf3f8.jpg,"[(567, 63, 620, 115), (605, 109, 694, 193)]"
755e41626.jpg,"[(698, 400, 737, 441)]"
755e776e4.jpg,"[(173, 498, 214, 600)]"
755ec255f.jpg,"[(247, 30, 330, 82), (580, 214, 704, 359), (91, 235, 202, 294), (412, 279, 424, 315)]"
7562bb95e.jpg,"[(296, 443, 310, 470)]"
756560614.jpg,"[(687, 214, 701, 233)]"
7566d38d8.jpg,"[(116, 37, 237, 153)]"
7567b173a.jpg,"[(517, 260, 543, 336), (529, 415, 541, 437)]"
756878dbd.jpg,"[(651, 95, 726, 164), (722, 345, 767, 386)]"
756899eb6.jpg,"[(229, 141, 249, 160)]"
756a9a36f.jpg,"[(413, 202, 418, 212), (70, 372, 195, 660)]"
756c6c13a.jpg,"[(216, 168, 276, 230)]"
757248bf9.jpg,"[(552, 570, 596, 639)]"
75739aec3.jpg,"[(610, 236, 623, 252)]"
7573b6fe0.jpg,"[(512, 507, 549, 759)]"
75772b1f0.jpg,"[(422, 282, 440, 300), (356, 388, 364, 404)]"
757fd3ecd.jpg,"[(463, 135, 500, 153), (672, 164, 708, 178)]"
7580ed454.jpg,"[(227, 5, 237, 28), (213, 259, 245, 341)]"
7581be99e.jpg,"[(115, 233, 131, 250), (231, 393, 257, 494)]"
7582ee552.jpg,"[(336, 235, 345, 263)]"
7583ab982.jpg,"[(93, 656, 123, 689), (400, 709, 423, 738)]"
7587c2467.jpg,"[(548, 178, 554, 192)]"
758943a42.jpg,"[(550, 602, 566, 616)]"
75897a528.jpg,"[(91, 635, 100, 647)]"
758a79ecb.jpg,"[(69, 583, 106, 710)]"
758a8ff0f.jpg,"[(134, 221, 306, 454)]"
758c7f214.jpg,"[(292, 545, 323, 587), (523, 606, 598, 685)]"
758eb45cd.jpg,"[(295, 408, 300, 421), (285, 621, 299, 637)]"
7590edc21.jpg,"[(380, 592, 401, 621)]"
759105386.jpg,"[(45, 531, 71, 563)]"
75911acb6.jpg,"[(513, 34, 561, 83)]"
7591b11a0.jpg,"[(226, 0, 277, 22), (222, 18, 273, 41), (125, 25, 198, 61), (185, 67, 199, 79)]"
7593271c0.jpg,"[(589, 147, 597, 157)]"
759555ead.jpg,"[(379, 531, 393, 546), (299, 575, 314, 591), (257, 601, 265, 611), (172, 712, 182, 720)]"
759635210.jpg,"[(336, 338, 359, 367)]"
759805b3b.jpg,"[(353, 352, 381, 388), (488, 426, 554, 481), (247, 465, 264, 482), (294, 510, 301, 523), (129, 600, 173, 661)]"
7598afbce.jpg,"[(153, 73, 227, 194)]"
75993fd14.jpg,"[(646, 474, 762, 496)]"
759a6ffcd.jpg,"[(119, 2, 181, 68)]"
759b3dcd6.jpg,"[(293, 465, 298, 484)]"
759bc648c.jpg,"[(57, 142, 71, 161), (81, 200, 122, 283), (100, 288, 111, 310)]"
759db4d55.jpg,"[(307, 702, 321, 717)]"
759ee0ad7.jpg,"[(562, 157, 635, 274)]"
759f075c2.jpg,"[(26, 279, 37, 292)]"
75a031a53.jpg,"[(158, 607, 313, 717)]"
75a0abe4b.jpg,"[(387, 79, 398, 85), (32, 125, 45, 137), (300, 132, 311, 137), (153, 178, 162, 190), (272, 218, 286, 233)]"
75a0e6c1b.jpg,"[(116, 366, 136, 431)]"
75a1cb2a3.jpg,"[(194, 115, 245, 275)]"
75a23739c.jpg,"[(608, 77, 642, 102)]"
75a3d6751.jpg,"[(474, 353, 697, 518)]"
75a5c4202.jpg,"[(314, 645, 326, 661)]"
75a616c2e.jpg,"[(87, 748, 96, 764)]"
75a763f0b.jpg,"[(255, 190, 366, 264), (140, 277, 166, 295)]"
75a89d11f.jpg,"[(249, 6, 329, 54), (679, 56, 759, 140), (479, 101, 548, 167), (73, 252, 170, 317), (664, 283, 681, 299), (495, 331, 568, 415), (258, 337, 329, 405)]"
75a92c6c4.jpg,"[(210, 159, 216, 166)]"
75a9e2609.jpg,"[(485, 495, 503, 520)]"
75aa27a43.jpg,"[(266, 285, 271, 295), (262, 297, 269, 310), (312, 401, 323, 407), (363, 416, 369, 422), (275, 435, 283, 446), (353, 435, 358, 440), (290, 441, 295, 446), (323, 442, 330, 449), (286, 449, 298, 457), (292, 465, 304, 470)]"
75aa31fb2.jpg,"[(457, 0, 552, 45)]"
75aa4b939.jpg,"[(378, 548, 492, 607)]"
75abd0963.jpg,"[(355, 38, 510, 89), (442, 604, 451, 616)]"
75ac56c4c.jpg,"[(432, 301, 508, 377), (606, 420, 653, 491)]"
75ac81cd0.jpg,"[(124, 126, 134, 140), (6, 654, 12, 668), (93, 722, 100, 731)]"
75ad65205.jpg,"[(248, 275, 309, 359)]"
75ae8fa1a.jpg,"[(251, 26, 316, 107)]"
75affb13e.jpg,"[(746, 130, 766, 150), (474, 490, 483, 507)]"
75b02c08f.jpg,"[(710, 334, 725, 346), (689, 374, 703, 383), (611, 393, 626, 400), (705, 414, 726, 423), (588, 457, 604, 469), (430, 506, 444, 514), (655, 524, 676, 535), (158, 676, 170, 695), (226, 759, 244, 768)]"
75b30e7d3.jpg,"[(359, 50, 382, 79)]"
75b5770b9.jpg,"[(355, 665, 445, 734)]"
75bb2cdb2.jpg,"[(332, 457, 408, 590)]"
75c0fb3b1.jpg,"[(348, 517, 384, 593)]"
75c147828.jpg,"[(471, 526, 491, 540)]"
75c301bf9.jpg,"[(289, 314, 342, 383)]"
75c4a6482.jpg,"[(185, 68, 340, 306)]"
75c5f3b23.jpg,"[(272, 150, 327, 176), (354, 168, 377, 184), (279, 606, 355, 648), (599, 677, 618, 699)]"
75c66efcb.jpg,"[(138, 593, 156, 613)]"
75c7d6c98.jpg,"[(228, 402, 248, 431)]"
75cd17287.jpg,"[(51, 216, 75, 243)]"
75d12ded4.jpg,"[(605, 287, 668, 444)]"
75d244127.jpg,"[(216, 16, 231, 29)]"
75ddef0f1.jpg,"[(369, 11, 440, 75), (152, 60, 171, 139), (619, 82, 666, 115), (49, 294, 66, 339), (270, 376, 314, 439), (666, 414, 732, 467), (179, 658, 205, 746)]"
75de3c786.jpg,"[(425, 353, 514, 471)]"
75de79e8c.jpg,"[(120, 143, 213, 192), (524, 294, 602, 361)]"
75df1ca72.jpg,"[(588, 108, 717, 364), (175, 360, 192, 380)]"
75dffe184.jpg,"[(179, 0, 189, 9), (187, 74, 196, 84)]"
75e12d348.jpg,"[(24, 674, 38, 690)]"
75e4ea5bc.jpg,"[(348, 509, 403, 575), (248, 717, 265, 738)]"
75e8ed251.jpg,"[(756, 644, 768, 666)]"
75ec49ddd.jpg,"[(558, 89, 704, 379)]"
75f032bee.jpg,"[(643, 50, 662, 74), (268, 520, 275, 528), (758, 529, 768, 577), (266, 603, 282, 629), (313, 607, 319, 613), (393, 696, 403, 706), (442, 752, 450, 761)]"
75f041271.jpg,"[(0, 14, 15, 20)]"
75f1022b4.jpg,"[(681, 167, 768, 318), (641, 591, 685, 664), (252, 683, 318, 768), (697, 731, 712, 749)]"
75f110b4a.jpg,"[(8, 0, 63, 68)]"
75f140408.jpg,"[(275, 504, 478, 700)]"
75f275152.jpg,"[(502, 84, 524, 112), (235, 142, 245, 153), (492, 242, 515, 267), (460, 552, 473, 567), (518, 619, 530, 641)]"
75f4880cd.jpg,"[(694, 625, 715, 637)]"
75f6c03fe.jpg,"[(291, 85, 303, 110)]"
75f89af6f.jpg,"[(654, 373, 717, 421)]"
75f8cc43b.jpg,"[(714, 566, 727, 582)]"
75f997d1d.jpg,"[(79, 597, 110, 641)]"
75fb547ec.jpg,"[(175, 305, 200, 326)]"
75fc12b3d.jpg,"[(160, 25, 178, 89)]"
76008fd57.jpg,"[(371, 754, 378, 763)]"
7602656b7.jpg,"[(496, 0, 754, 191)]"
76027994c.jpg,"[(561, 131, 594, 290)]"
76029c4d1.jpg,"[(350, 530, 373, 574)]"
76078ce19.jpg,"[(541, 430, 549, 455), (751, 648, 759, 669)]"
760a9513b.jpg,"[(82, 186, 207, 330), (500, 655, 570, 726)]"
760fd9e58.jpg,"[(366, 272, 415, 308), (390, 277, 419, 300), (399, 389, 415, 404), (461, 411, 474, 423)]"
761083e00.jpg,"[(208, 235, 249, 291)]"
76147710b.jpg,"[(55, 321, 217, 433)]"
76148f9b6.jpg,"[(1, 0, 36, 187)]"
7616b8af4.jpg,"[(306, 427, 318, 439)]"
76170ebb2.jpg,"[(45, 106, 58, 114)]"
76185513c.jpg,"[(206, 581, 251, 661)]"
761b35448.jpg,"[(358, 318, 376, 338)]"
761b74792.jpg,"[(123, 339, 130, 345), (369, 425, 375, 434)]"
761f0353b.jpg,"[(694, 415, 736, 454)]"
761ff00de.jpg,"[(752, 99, 762, 106)]"
7622e53e0.jpg,"[(6, 363, 18, 385), (496, 611, 506, 618)]"
76233c914.jpg,"[(254, 118, 265, 132), (413, 360, 423, 371)]"
7624fe6c3.jpg,"[(257, 561, 356, 768)]"
7628ad734.jpg,"[(584, 582, 598, 598)]"
7629b78f0.jpg,"[(301, 547, 346, 622)]"
762acb33d.jpg,"[(65, 357, 73, 365)]"
762be92d4.jpg,"[(563, 431, 576, 450), (457, 559, 468, 568), (188, 611, 230, 631)]"
762bfb6ea.jpg,"[(442, 375, 460, 433), (634, 400, 646, 413), (69, 418, 108, 496), (520, 460, 536, 511), (300, 496, 325, 555), (639, 588, 654, 636), (364, 592, 393, 652), (524, 617, 546, 670), (216, 634, 256, 716)]"
762f3662e.jpg,"[(193, 422, 211, 455), (196, 580, 205, 593), (271, 585, 281, 595), (270, 596, 275, 608)]"
7631177b4.jpg,"[(100, 261, 157, 296)]"
763225d05.jpg,"[(118, 18, 128, 47), (462, 521, 517, 760)]"
76342d142.jpg,"[(455, 328, 477, 413)]"
7634b5101.jpg,"[(211, 362, 257, 534)]"
7635731c0.jpg,"[(439, 474, 449, 486), (380, 506, 600, 673)]"
763870ef5.jpg,"[(291, 139, 314, 209), (161, 235, 174, 260)]"
763a8be93.jpg,"[(468, 578, 525, 629)]"
763b50874.jpg,"[(646, 338, 653, 358), (709, 430, 724, 443), (633, 509, 643, 520)]"
763dd0add.jpg,"[(182, 553, 200, 565)]"
7640916b3.jpg,"[(224, 312, 230, 321), (320, 502, 324, 510)]"
76427226a.jpg,"[(105, 290, 112, 297), (136, 386, 149, 413)]"
764337c82.jpg,"[(282, 567, 299, 578)]"
764450291.jpg,"[(203, 330, 246, 469)]"
7646887a0.jpg,"[(545, 288, 555, 312), (550, 668, 576, 768)]"
764829419.jpg,"[(425, 47, 433, 53)]"
764a2f746.jpg,"[(188, 91, 204, 115)]"
764a83cf1.jpg,"[(295, 503, 363, 532), (306, 544, 367, 572), (329, 619, 395, 639), (326, 657, 392, 680)]"
764d5c610.jpg,"[(392, 286, 404, 305)]"
764d94397.jpg,"[(462, 138, 519, 180), (239, 172, 262, 187), (137, 246, 160, 264), (567, 438, 618, 486), (86, 488, 147, 523), (398, 527, 455, 584), (357, 626, 367, 651), (183, 633, 266, 674), (609, 651, 680, 712), (283, 747, 291, 761)]"
764ee6628.jpg,"[(430, 159, 444, 173)]"
764ffd917.jpg,"[(674, 106, 710, 179)]"
765337d5c.jpg,"[(321, 235, 333, 249)]"
7655cd09b.jpg,"[(251, 0, 375, 222), (300, 450, 310, 460), (420, 556, 450, 601)]"
7656e348b.jpg,"[(283, 20, 291, 26), (178, 330, 187, 339)]"
7657366fe.jpg,"[(434, 0, 466, 110)]"
765924da9.jpg,"[(388, 458, 402, 463), (162, 611, 179, 622)]"
7659a892c.jpg,"[(453, 312, 522, 330), (731, 329, 739, 338), (439, 449, 447, 456), (333, 704, 341, 712)]"
765ab2d01.jpg,"[(486, 65, 577, 127), (237, 364, 331, 412), (651, 384, 736, 438), (49, 535, 142, 584), (553, 659, 621, 696)]"
765c2c9bb.jpg,"[(217, 81, 226, 93), (49, 164, 59, 175)]"
765c98bfe.jpg,"[(215, 250, 239, 313)]"
765d1547d.jpg,"[(197, 601, 212, 626)]"
765e72b87.jpg,"[(495, 394, 510, 405)]"
76626377a.jpg,"[(349, 449, 355, 469), (425, 709, 430, 732)]"
766482860.jpg,"[(44, 761, 62, 768)]"
76654d52a.jpg,"[(179, 330, 204, 364), (588, 368, 681, 446)]"
766a4bef2.jpg,"[(217, 42, 374, 211), (202, 84, 267, 153)]"
766c215ab.jpg,"[(554, 501, 562, 511)]"
766edb68e.jpg,"[(522, 251, 558, 286)]"
7671587ac.jpg,"[(312, 17, 349, 74), (526, 216, 620, 361), (101, 452, 210, 673)]"
76719d269.jpg,"[(401, 0, 596, 134)]"
76722b139.jpg,"[(347, 345, 419, 569)]"
76729b0a3.jpg,"[(381, 515, 387, 522)]"
7673ea40a.jpg,"[(534, 421, 598, 768)]"
76758b48b.jpg,"[(626, 167, 683, 418), (67, 180, 119, 250), (236, 584, 292, 665)]"
767597723.jpg,"[(378, 7, 457, 26), (221, 461, 300, 500)]"
767891089.jpg,"[(700, 606, 768, 665), (478, 637, 502, 657), (206, 712, 265, 768)]"
76797af82.jpg,"[(608, 231, 632, 256)]"
767b25f52.jpg,"[(12, 135, 185, 317), (602, 437, 768, 630)]"
767bd8eaa.jpg,"[(390, 147, 677, 231), (21, 433, 185, 469)]"
767df03e9.jpg,"[(8, 96, 29, 142)]"
767f4f2fb.jpg,"[(294, 486, 308, 493)]"
76867ab00.jpg,"[(0, 296, 187, 518), (185, 402, 202, 414)]"
768a6fd93.jpg,"[(483, 0, 543, 68), (473, 288, 535, 364), (661, 435, 679, 453), (417, 641, 478, 722)]"
768b749f3.jpg,"[(392, 303, 436, 394), (641, 379, 687, 444), (685, 475, 701, 498), (161, 542, 185, 583), (21, 675, 56, 755), (642, 677, 689, 744)]"
768c4a495.jpg,"[(492, 223, 512, 248), (206, 252, 219, 275), (497, 256, 545, 314)]"
768d05d48.jpg,"[(492, 79, 576, 225)]"
768f42d10.jpg,"[(94, 253, 120, 318)]"
7690e8deb.jpg,"[(393, 439, 425, 455), (188, 679, 240, 735)]"
7690fabfe.jpg,"[(663, 120, 756, 165), (283, 583, 382, 612)]"
7693675c1.jpg,"[(648, 596, 713, 624), (620, 728, 670, 758)]"
76939b1d4.jpg,"[(107, 522, 346, 602), (182, 581, 276, 614)]"
7694b5649.jpg,"[(680, 64, 701, 92), (576, 174, 636, 247)]"
76954a678.jpg,"[(0, 387, 92, 594)]"
76957f52d.jpg,"[(328, 643, 450, 720)]"
76959ffb3.jpg,"[(578, 2, 593, 21), (620, 376, 633, 391)]"
7695e28da.jpg,"[(660, 372, 676, 389)]"
769785e19.jpg,"[(239, 138, 254, 149)]"
7698a76bf.jpg,"[(611, 357, 623, 368)]"
769a1f5b3.jpg,"[(582, 211, 768, 265)]"
769a224f6.jpg,"[(502, 681, 541, 768)]"
769bcbdb3.jpg,"[(411, 242, 489, 376)]"
769d04d14.jpg,"[(684, 351, 706, 371)]"
76a0f3a44.jpg,"[(408, 18, 476, 184), (87, 258, 95, 272), (251, 590, 304, 750), (237, 597, 264, 612), (330, 673, 358, 765), (221, 717, 248, 726)]"
76a1ba325.jpg,"[(450, 42, 504, 180)]"
76a1ef443.jpg,"[(572, 416, 642, 438), (646, 418, 695, 439), (515, 628, 616, 645), (378, 731, 481, 751), (515, 737, 614, 757)]"
76a3be0af.jpg,"[(230, 146, 244, 163)]"
76a4b008c.jpg,"[(9, 240, 83, 300)]"
76a681811.jpg,"[(185, 489, 193, 502), (199, 690, 351, 768)]"
76a73a63c.jpg,"[(416, 541, 421, 548), (591, 741, 604, 768)]"
76a8381e4.jpg,"[(669, 215, 768, 367)]"
76abc19c8.jpg,"[(157, 481, 187, 535)]"
76b3e5c49.jpg,"[(208, 139, 230, 157)]"
76b46969f.jpg,"[(75, 388, 84, 398), (560, 702, 655, 765)]"
76b5f333c.jpg,"[(491, 81, 591, 104), (58, 177, 92, 208), (207, 284, 278, 345), (334, 385, 379, 425)]"
76b84a73c.jpg,"[(5, 641, 18, 658)]"
76b96de8a.jpg,"[(5, 119, 48, 152), (271, 123, 373, 146), (64, 614, 133, 669)]"
76bcf7999.jpg,"[(91, 32, 138, 111)]"
76bcffbb6.jpg,"[(53, 219, 68, 249)]"
76bdcc8f9.jpg,"[(566, 269, 638, 403)]"
76be6e1d2.jpg,"[(249, 121, 261, 130)]"
76bfa677b.jpg,"[(112, 35, 139, 66), (521, 219, 535, 238), (560, 284, 609, 349), (318, 305, 448, 456), (635, 711, 657, 765)]"
76c0c31e3.jpg,"[(731, 480, 761, 560)]"
76c1199ea.jpg,"[(275, 369, 293, 427)]"
76c1660f3.jpg,"[(724, 74, 739, 94), (260, 78, 276, 91), (202, 200, 226, 261)]"
76c1794f0.jpg,"[(501, 0, 678, 304), (357, 62, 481, 448)]"
76c1efdc5.jpg,"[(2, 438, 22, 494), (633, 458, 645, 472)]"
76c35af48.jpg,"[(714, 487, 729, 503)]"
76c57d222.jpg,"[(401, 94, 552, 200)]"
76c8b155c.jpg,"[(289, 288, 374, 378), (624, 448, 676, 552)]"
76c929558.jpg,"[(222, 245, 413, 345)]"
76caf81f3.jpg,"[(308, 524, 461, 669)]"
76d0da0fa.jpg,"[(455, 617, 482, 690)]"
76d2476ec.jpg,"[(733, 468, 744, 479)]"
76d311f7f.jpg,"[(702, 527, 713, 542)]"
76dd7309d.jpg,"[(439, 213, 553, 515)]"
76ddb1c36.jpg,"[(439, 334, 489, 416)]"
76e04d4cc.jpg,"[(134, 571, 150, 590)]"
76e0c4a03.jpg,"[(573, 191, 656, 248), (580, 418, 670, 443), (0, 512, 77, 574)]"
76e0fee05.jpg,"[(273, 156, 285, 168), (266, 174, 275, 183), (279, 184, 293, 197), (297, 195, 306, 209)]"
76e2e17fc.jpg,"[(554, 525, 598, 686)]"
76e4833da.jpg,"[(185, 664, 200, 689)]"
76e5f5901.jpg,"[(532, 261, 538, 271), (758, 403, 765, 410)]"
76e766ed2.jpg,"[(447, 520, 506, 585)]"
76e8e4b86.jpg,"[(33, 149, 91, 307), (319, 719, 332, 768)]"
76ecc90e5.jpg,"[(597, 124, 659, 408)]"
76ef01818.jpg,"[(152, 4, 263, 161)]"
76ef61551.jpg,"[(435, 461, 515, 505), (583, 572, 635, 629), (257, 624, 311, 644)]"
76efdd3d3.jpg,"[(332, 364, 461, 620)]"
76f02b5f1.jpg,"[(12, 178, 68, 207), (241, 388, 314, 451), (495, 469, 576, 556)]"
76f26017b.jpg,"[(543, 540, 664, 731)]"
76f491f5f.jpg,"[(467, 292, 482, 304), (580, 323, 591, 339), (642, 346, 656, 357), (696, 350, 708, 361), (728, 389, 744, 406)]"
76f4fbf0f.jpg,"[(351, 245, 439, 281), (577, 470, 658, 522), (323, 588, 372, 664)]"
76f6db4f6.jpg,"[(266, 549, 314, 704)]"
76f76d20f.jpg,"[(612, 176, 690, 252), (586, 234, 599, 250), (595, 259, 630, 319), (459, 492, 484, 505), (471, 506, 512, 530), (559, 527, 666, 578), (708, 648, 756, 669), (579, 651, 684, 677)]"
76f8ac5fe.jpg,"[(22, 537, 40, 556)]"
76f94657e.jpg,"[(319, 217, 334, 229)]"
76fa6793a.jpg,"[(50, 260, 199, 377)]"
76fa96bc0.jpg,"[(653, 183, 703, 224), (450, 332, 532, 407), (136, 441, 186, 476), (228, 666, 291, 753)]"
76fc44a29.jpg,"[(570, 301, 576, 314)]"
76fe94203.jpg,"[(122, 433, 153, 523)]"
7703fe700.jpg,"[(113, 114, 131, 141)]"
770626eca.jpg,"[(310, 498, 358, 748)]"
770c007c9.jpg,"[(612, 108, 768, 431)]"
770c46cd4.jpg,"[(448, 7, 497, 77)]"
770d482b3.jpg,"[(250, 384, 311, 477), (13, 413, 40, 459), (110, 565, 181, 652)]"
770fb5b8c.jpg,"[(620, 161, 629, 166), (685, 340, 768, 364)]"
7711eba71.jpg,"[(205, 272, 291, 325)]"
7713367ef.jpg,"[(219, 156, 296, 396)]"
7714b7d82.jpg,"[(427, 6, 451, 26)]"
7716557cd.jpg,"[(598, 714, 617, 733)]"
7717248ad.jpg,"[(118, 256, 140, 356)]"
7717aab47.jpg,"[(354, 507, 384, 521)]"
771bcc1ac.jpg,"[(388, 0, 468, 221)]"
771bd316a.jpg,"[(385, 190, 425, 341)]"
771e7916e.jpg,"[(523, 507, 555, 540), (552, 580, 617, 671)]"
772011d76.jpg,"[(410, 137, 460, 258)]"
7720cc64b.jpg,"[(22, 246, 64, 308), (740, 461, 756, 470), (398, 615, 510, 722)]"
7720e7435.jpg,"[(222, 638, 230, 654)]"
7723830ff.jpg,"[(691, 330, 716, 364)]"
77257309a.jpg,"[(529, 403, 544, 427)]"
772824555.jpg,"[(720, 35, 743, 78), (280, 581, 301, 605)]"
772882d74.jpg,"[(518, 74, 535, 92)]"
7728c63eb.jpg,"[(299, 26, 415, 67), (0, 286, 74, 335), (324, 470, 448, 615), (156, 535, 168, 571)]"
7729b00a1.jpg,"[(655, 209, 680, 240)]"
772ee2ffe.jpg,"[(118, 452, 258, 604)]"
77311d3b6.jpg,"[(461, 16, 547, 69)]"
7733eafb1.jpg,"[(528, 123, 537, 132)]"
7734df6a9.jpg,"[(663, 41, 686, 107), (346, 464, 384, 560)]"
773b57eed.jpg,"[(348, 650, 365, 668)]"
773c64090.jpg,"[(437, 130, 441, 140), (526, 616, 531, 626)]"
773cf8c9d.jpg,"[(644, 65, 655, 76), (453, 274, 461, 281)]"
773d798f3.jpg,"[(259, 17, 315, 55), (387, 303, 421, 340)]"
773e83e88.jpg,"[(120, 99, 148, 130)]"
7742f4b2d.jpg,"[(430, 557, 443, 568)]"
7743648a0.jpg,"[(32, 144, 39, 150)]"
7745a0a58.jpg,"[(298, 245, 306, 255)]"
7745b2e5a.jpg,"[(543, 494, 576, 692)]"
7745f6cca.jpg,"[(471, 14, 491, 28)]"
7746366c7.jpg,"[(143, 22, 211, 83), (727, 80, 759, 147), (87, 183, 126, 228), (348, 186, 420, 242), (539, 200, 623, 260), (691, 323, 740, 374), (476, 412, 527, 479), (253, 446, 275, 505), (647, 494, 700, 532), (125, 510, 172, 553), (648, 649, 680, 712), (178, 703, 233, 746)]"
774680fd3.jpg,"[(564, 52, 593, 82), (654, 87, 673, 110), (692, 124, 721, 146), (706, 148, 731, 166), (703, 169, 746, 200), (751, 207, 768, 227)]"
774868083.jpg,"[(682, 158, 731, 284)]"
774b090e9.jpg,"[(418, 206, 543, 254)]"
774b50d46.jpg,"[(363, 79, 379, 88), (542, 86, 552, 97)]"
7753ea5e8.jpg,"[(409, 298, 427, 326)]"
77549b705.jpg,"[(613, 246, 649, 352), (64, 457, 100, 549)]"
77557d003.jpg,"[(233, 211, 243, 250), (745, 493, 755, 527), (313, 539, 324, 582)]"
7756ea1d9.jpg,"[(67, 9, 99, 33), (556, 34, 576, 82), (183, 450, 197, 472)]"
7757f35bc.jpg,"[(674, 163, 711, 222)]"
7758aed5a.jpg,"[(109, 51, 236, 78), (443, 100, 557, 152), (392, 128, 417, 181), (66, 337, 196, 386), (299, 538, 415, 579)]"
7759fb8c6.jpg,"[(340, 160, 350, 171), (41, 751, 49, 762)]"
775a97bc6.jpg,"[(56, 0, 234, 150), (266, 507, 302, 542)]"
775ffa59f.jpg,"[(147, 4, 173, 65), (232, 182, 259, 228), (51, 687, 64, 706)]"
7761196b7.jpg,"[(0, 166, 69, 304)]"
77620e369.jpg,"[(653, 185, 671, 208), (55, 503, 73, 533)]"
7762402b6.jpg,"[(738, 174, 746, 180)]"
7762d307c.jpg,"[(123, 199, 145, 253), (334, 510, 346, 525)]"
7765a3004.jpg,"[(508, 221, 512, 227)]"
7766771e5.jpg,"[(625, 0, 673, 246)]"
7767b88aa.jpg,"[(171, 240, 183, 273)]"
